,Unnamed,yyyymmdd,area,sex,frequency,general_hospits_num,general_hospits_bed,hospits_num,hospits_bed,affiliated_hospits_num,affiliated_hospits_bed
2101,2102,20120302,전북,2,4,13,5233,68,8172,3,45
2102,2103,20120302,제주,1,0,6,2128,6,809,5,12
2103,2104,20120302,제주,2,0,6,2128,6,809,5,12
2104,2105,20120302,충남,1,0,12,4672,43,4669,13,25
2105,2106,20120302,충남,2,1,12,4672,43,4669,13,25
2106,2107,20120302,충북,1,1,11,4090,35,4407,8,87
2107,2108,20120302,충북,2,0,11,4090,35,4407,8,87
2108,2109,20120303,강원,1,1,15,5228,37,4843,5,27
2109,2110,20120303,강원,2,2,15,5228,37,4843,5,27
2110,2111,20120303,경기,1,5,55,21580,245,26303,31,244
2111,2112,20120303,경기,2,10,55,21580,245,26303,31,244
2112,2113,20120303,경남,1,1,24,8372,117,16130,10,25
2113,2114,20120303,경남,2,2,24,8372,117,16130,10,25
2114,2115,20120303,경북,1,0,18,6912,69,11252,16,95
2115,2116,20120303,경북,2,4,18,6912,69,11252,16,95
2116,2117,20120303,광주,1,0,21,6901,64,7504,8,0
2117,2118,20120303,광주,2,0,21,6901,64,7504,8,0
2118,2119,20120303,대구,1,0,12,6449,107,14050,6,0
2119,2120,20120303,대구,2,2,12,6449,107,14050,6,0
2120,2121,20120303,대전,1,1,8,5152,33,3283,9,43
2121,2122,20120303,대전,2,0,8,5152,33,3283,9,43
2122,2123,20120303,부산,1,1,27,12781,105,12834,9,0
2123,2124,20120303,부산,2,1,27,12781,105,12834,9,0
2124,2125,20120303,서울,1,2,58,33307,194,16543,42,29
2125,2126,20120303,서울,2,2,58,33307,194,16543,42,29
2126,2127,20120303,세종,1,0,0,0,1,91,1,0
2127,2128,20120303,세종,2,0,0,0,1,91,1,0
2128,2129,20120303,울산,1,0,4,2230,41,4681,6,0
2129,2130,20120303,울산,2,2,4,2230,41,4681,6,0
2130,2131,20120303,인천,1,1,16,6754,45,6025,4,0
2131,2132,20120303,인천,2,0,16,6754,45,6025,4,0
2132,2133,20120303,전남,1,2,22,6686,64,8256,6,31
2133,2134,20120303,전남,2,1,22,6686,64,8256,6,31
2134,2135,20120303,전북,1,2,13,5233,68,8172,3,45
2135,2136,20120303,전북,2,0,13,5233,68,8172,3,45
2136,2137,20120303,제주,1,0,6,2128,6,809,5,12
2137,2138,20120303,제주,2,0,6,2128,6,809,5,12
2138,2139,20120303,충남,1,1,12,4672,43,4669,13,25
2139,2140,20120303,충남,2,1,12,4672,43,4669,13,25
2140,2141,20120303,충북,1,0,11,4090,35,4407,8,87
2141,2142,20120303,충북,2,2,11,4090,35,4407,8,87
2142,2143,20120304,강원,1,1,15,5228,37,4843,5,27
2143,2144,20120304,강원,2,0,15,5228,37,4843,5,27
2144,2145,20120304,경기,1,6,55,21580,245,26303,31,244
2145,2146,20120304,경기,2,3,55,21580,245,26303,31,244
2146,2147,20120304,경남,1,3,24,8372,117,16130,10,25
2147,2148,20120304,경남,2,2,24,8372,117,16130,10,25
2148,2149,20120304,경북,1,2,18,6912,69,11252,16,95
2149,2150,20120304,경북,2,0,18,6912,69,11252,16,95
2150,2151,20120304,광주,1,0,21,6901,64,7504,8,0
2151,2152,20120304,광주,2,2,21,6901,64,7504,8,0
2152,2153,20120304,대구,1,0,12,6449,107,14050,6,0
2153,2154,20120304,대구,2,1,12,6449,107,14050,6,0
2154,2155,20120304,대전,1,0,8,5152,33,3283,9,43
2155,2156,20120304,대전,2,0,8,5152,33,3283,9,43
2156,2157,20120304,부산,1,1,27,12781,105,12834,9,0
2157,2158,20120304,부산,2,0,27,12781,105,12834,9,0
2158,2159,20120304,서울,1,4,58,33307,194,16543,42,29
2159,2160,20120304,서울,2,6,58,33307,194,16543,42,29
2160,2161,20120304,세종,1,0,0,0,1,91,1,0
2161,2162,20120304,세종,2,0,0,0,1,91,1,0
2162,2163,20120304,울산,1,1,4,2230,41,4681,6,0
2163,2164,20120304,울산,2,1,4,2230,41,4681,6,0
2164,2165,20120304,인천,1,1,16,6754,45,6025,4,0
2165,2166,20120304,인천,2,0,16,6754,45,6025,4,0
2166,2167,20120304,전남,1,0,22,6686,64,8256,6,31
2167,2168,20120304,전남,2,0,22,6686,64,8256,6,31
2168,2169,20120304,전북,1,0,13,5233,68,8172,3,45
2169,2170,20120304,전북,2,1,13,5233,68,8172,3,45
2170,2171,20120304,제주,1,0,6,2128,6,809,5,12
2171,2172,20120304,제주,2,0,6,2128,6,809,5,12
2172,2173,20120304,충남,1,0,12,4672,43,4669,13,25
2173,2174,20120304,충남,2,1,12,4672,43,4669,13,25
2174,2175,20120304,충북,1,1,11,4090,35,4407,8,87
2175,2176,20120304,충북,2,0,11,4090,35,4407,8,87
2176,2177,20120305,강원,1,3,15,5228,37,4843,5,27
2177,2178,20120305,강원,2,0,15,5228,37,4843,5,27
2178,2179,20120305,경기,1,6,55,21580,245,26303,31,244
2179,2180,20120305,경기,2,9,55,21580,245,26303,31,244
2180,2181,20120305,경남,1,2,24,8372,117,16130,10,25
2181,2182,20120305,경남,2,1,24,8372,117,16130,10,25
2182,2183,20120305,경북,1,2,18,6912,69,11252,16,95
2183,2184,20120305,경북,2,2,18,6912,69,11252,16,95
2184,2185,20120305,광주,1,0,21,6901,64,7504,8,0
2185,2186,20120305,광주,2,3,21,6901,64,7504,8,0
2186,2187,20120305,대구,1,0,12,6449,107,14050,6,0
2187,2188,20120305,대구,2,1,12,6449,107,14050,6,0
2188,2189,20120305,대전,1,1,8,5152,33,3283,9,43
2189,2190,20120305,대전,2,0,8,5152,33,3283,9,43
2190,2191,20120305,부산,1,4,27,12781,105,12834,9,0
2191,2192,20120305,부산,2,3,27,12781,105,12834,9,0
2192,2193,20120305,서울,1,2,58,33307,194,16543,42,29
2193,2194,20120305,서울,2,3,58,33307,194,16543,42,29
2194,2195,20120305,세종,1,0,0,0,1,91,1,0
2195,2196,20120305,세종,2,0,0,0,1,91,1,0
2196,2197,20120305,울산,1,0,4,2230,41,4681,6,0
2197,2198,20120305,울산,2,1,4,2230,41,4681,6,0
2198,2199,20120305,인천,1,1,16,6754,45,6025,4,0
2199,2200,20120305,인천,2,0,16,6754,45,6025,4,0
2200,2201,20120305,전남,1,3,22,6686,64,8256,6,31
2201,2202,20120305,전남,2,3,22,6686,64,8256,6,31
2202,2203,20120305,전북,1,0,13,5233,68,8172,3,45
2203,2204,20120305,전북,2,1,13,5233,68,8172,3,45
2204,2205,20120305,제주,1,0,6,2128,6,809,5,12
2205,2206,20120305,제주,2,0,6,2128,6,809,5,12
2206,2207,20120305,충남,1,0,12,4672,43,4669,13,25
2207,2208,20120305,충남,2,1,12,4672,43,4669,13,25
2208,2209,20120305,충북,1,2,11,4090,35,4407,8,87
2209,2210,20120305,충북,2,0,11,4090,35,4407,8,87
2210,2211,20120306,강원,1,3,15,5228,37,4843,5,27
2211,2212,20120306,강원,2,0,15,5228,37,4843,5,27
2212,2213,20120306,경기,1,10,55,21580,245,26303,31,244
2213,2214,20120306,경기,2,5,55,21580,245,26303,31,244
2214,2215,20120306,경남,1,3,24,8372,117,16130,10,25
2215,2216,20120306,경남,2,4,24,8372,117,16130,10,25
2216,2217,20120306,경북,1,1,18,6912,69,11252,16,95
2217,2218,20120306,경북,2,1,18,6912,69,11252,16,95
2218,2219,20120306,광주,1,0,21,6901,64,7504,8,0
2219,2220,20120306,광주,2,1,21,6901,64,7504,8,0
2220,2221,20120306,대구,1,1,12,6449,107,14050,6,0
2221,2222,20120306,대구,2,1,12,6449,107,14050,6,0
2222,2223,20120306,대전,1,1,8,5152,33,3283,9,43
2223,2224,20120306,대전,2,1,8,5152,33,3283,9,43
2224,2225,20120306,부산,1,3,27,12781,105,12834,9,0
2225,2226,20120306,부산,2,0,27,12781,105,12834,9,0
2226,2227,20120306,서울,1,5,58,33307,194,16543,42,29
2227,2228,20120306,서울,2,4,58,33307,194,16543,42,29
2228,2229,20120306,세종,1,0,0,0,1,91,1,0
2229,2230,20120306,세종,2,0,0,0,1,91,1,0
2230,2231,20120306,울산,1,1,4,2230,41,4681,6,0
2231,2232,20120306,울산,2,1,4,2230,41,4681,6,0
2232,2233,20120306,인천,1,0,16,6754,45,6025,4,0
2233,2234,20120306,인천,2,1,16,6754,45,6025,4,0
2234,2235,20120306,전남,1,2,22,6686,64,8256,6,31
2235,2236,20120306,전남,2,2,22,6686,64,8256,6,31
2236,2237,20120306,전북,1,1,13,5233,68,8172,3,45
2237,2238,20120306,전북,2,0,13,5233,68,8172,3,45
2238,2239,20120306,제주,1,0,6,2128,6,809,5,12
2239,2240,20120306,제주,2,0,6,2128,6,809,5,12
2240,2241,20120306,충남,1,2,12,4672,43,4669,13,25
2241,2242,20120306,충남,2,5,12,4672,43,4669,13,25
2242,2243,20120306,충북,1,0,11,4090,35,4407,8,87
2243,2244,20120306,충북,2,1,11,4090,35,4407,8,87
2244,2245,20120307,강원,1,3,15,5228,37,4843,5,27
2245,2246,20120307,강원,2,2,15,5228,37,4843,5,27
2246,2247,20120307,경기,1,8,55,21580,245,26303,31,244
2247,2248,20120307,경기,2,3,55,21580,245,26303,31,244
2248,2249,20120307,경남,1,2,24,8372,117,16130,10,25
2249,2250,20120307,경남,2,3,24,8372,117,16130,10,25
2250,2251,20120307,경북,1,0,18,6912,69,11252,16,95
2251,2252,20120307,경북,2,2,18,6912,69,11252,16,95
2252,2253,20120307,광주,1,0,21,6901,64,7504,8,0
2253,2254,20120307,광주,2,0,21,6901,64,7504,8,0
2254,2255,20120307,대구,1,1,12,6449,107,14050,6,0
2255,2256,20120307,대구,2,0,12,6449,107,14050,6,0
2256,2257,20120307,대전,1,0,8,5152,33,3283,9,43
2257,2258,20120307,대전,2,0,8,5152,33,3283,9,43
2258,2259,20120307,부산,1,1,27,12781,105,12834,9,0
2259,2260,20120307,부산,2,1,27,12781,105,12834,9,0
2260,2261,20120307,서울,1,7,58,33307,194,16543,42,29
2261,2262,20120307,서울,2,0,58,33307,194,16543,42,29
2262,2263,20120307,세종,1,0,0,0,1,91,1,0
2263,2264,20120307,세종,2,0,0,0,1,91,1,0
2264,2265,20120307,울산,1,0,4,2230,41,4681,6,0
2265,2266,20120307,울산,2,1,4,2230,41,4681,6,0
2266,2267,20120307,인천,1,1,16,6754,45,6025,4,0
2267,2268,20120307,인천,2,3,16,6754,45,6025,4,0
2268,2269,20120307,전남,1,1,22,6686,64,8256,6,31
2269,2270,20120307,전남,2,1,22,6686,64,8256,6,31
2270,2271,20120307,전북,1,1,13,5233,68,8172,3,45
2271,2272,20120307,전북,2,2,13,5233,68,8172,3,45
2272,2273,20120307,제주,1,1,6,2128,6,809,5,12
2273,2274,20120307,제주,2,0,6,2128,6,809,5,12
2274,2275,20120307,충남,1,2,12,4672,43,4669,13,25
2275,2276,20120307,충남,2,1,12,4672,43,4669,13,25
2276,2277,20120307,충북,1,0,11,4090,35,4407,8,87
2277,2278,20120307,충북,2,3,11,4090,35,4407,8,87
2278,2279,20120308,강원,1,2,15,5228,37,4843,5,27
2279,2280,20120308,강원,2,0,15,5228,37,4843,5,27
2280,2281,20120308,경기,1,7,55,21580,245,26303,31,244
2281,2282,20120308,경기,2,7,55,21580,245,26303,31,244
2282,2283,20120308,경남,1,3,24,8372,117,16130,10,25
2283,2284,20120308,경남,2,4,24,8372,117,16130,10,25
2284,2285,20120308,경북,1,1,18,6912,69,11252,16,95
2285,2286,20120308,경북,2,3,18,6912,69,11252,16,95
2286,2287,20120308,광주,1,0,21,6901,64,7504,8,0
2287,2288,20120308,광주,2,0,21,6901,64,7504,8,0
2288,2289,20120308,대구,1,0,12,6449,107,14050,6,0
2289,2290,20120308,대구,2,0,12,6449,107,14050,6,0
2290,2291,20120308,대전,1,0,8,5152,33,3283,9,43
2291,2292,20120308,대전,2,0,8,5152,33,3283,9,43
2292,2293,20120308,부산,1,3,27,12781,105,12834,9,0
2293,2294,20120308,부산,2,0,27,12781,105,12834,9,0
2294,2295,20120308,서울,1,4,58,33307,194,16543,42,29
2295,2296,20120308,서울,2,2,58,33307,194,16543,42,29
2296,2297,20120308,세종,1,0,0,0,1,91,1,0
2297,2298,20120308,세종,2,0,0,0,1,91,1,0
2298,2299,20120308,울산,1,1,4,2230,41,4681,6,0
2299,2300,20120308,울산,2,2,4,2230,41,4681,6,0
2300,2301,20120308,인천,1,1,16,6754,45,6025,4,0
2301,2302,20120308,인천,2,2,16,6754,45,6025,4,0
2302,2303,20120308,전남,1,0,22,6686,64,8256,6,31
2303,2304,20120308,전남,2,1,22,6686,64,8256,6,31
2304,2305,20120308,전북,1,1,13,5233,68,8172,3,45
2305,2306,20120308,전북,2,2,13,5233,68,8172,3,45
2306,2307,20120308,제주,1,0,6,2128,6,809,5,12
2307,2308,20120308,제주,2,0,6,2128,6,809,5,12
2308,2309,20120308,충남,1,0,12,4672,43,4669,13,25
2309,2310,20120308,충남,2,1,12,4672,43,4669,13,25
2310,2311,20120308,충북,1,0,11,4090,35,4407,8,87
2311,2312,20120308,충북,2,0,11,4090,35,4407,8,87
2312,2313,20120309,강원,1,0,15,5228,37,4843,5,27
2313,2314,20120309,강원,2,0,15,5228,37,4843,5,27
2314,2315,20120309,경기,1,3,55,21580,245,26303,31,244
2315,2316,20120309,경기,2,5,55,21580,245,26303,31,244
2316,2317,20120309,경남,1,1,24,8372,117,16130,10,25
2317,2318,20120309,경남,2,2,24,8372,117,16130,10,25
2318,2319,20120309,경북,1,1,18,6912,69,11252,16,95
2319,2320,20120309,경북,2,1,18,6912,69,11252,16,95
2320,2321,20120309,광주,1,1,21,6901,64,7504,8,0
2321,2322,20120309,광주,2,0,21,6901,64,7504,8,0
2322,2323,20120309,대구,1,1,12,6449,107,14050,6,0
2323,2324,20120309,대구,2,2,12,6449,107,14050,6,0
2324,2325,20120309,대전,1,1,8,5152,33,3283,9,43
2325,2326,20120309,대전,2,0,8,5152,33,3283,9,43
2326,2327,20120309,부산,1,0,27,12781,105,12834,9,0
2327,2328,20120309,부산,2,2,27,12781,105,12834,9,0
2328,2329,20120309,서울,1,2,58,33307,194,16543,42,29
2329,2330,20120309,서울,2,4,58,33307,194,16543,42,29
2330,2331,20120309,세종,1,0,0,0,1,91,1,0
2331,2332,20120309,세종,2,0,0,0,1,91,1,0
2332,2333,20120309,울산,1,0,4,2230,41,4681,6,0
2333,2334,20120309,울산,2,1,4,2230,41,4681,6,0
2334,2335,20120309,인천,1,0,16,6754,45,6025,4,0
2335,2336,20120309,인천,2,3,16,6754,45,6025,4,0
2336,2337,20120309,전남,1,0,22,6686,64,8256,6,31
2337,2338,20120309,전남,2,2,22,6686,64,8256,6,31
2338,2339,20120309,전북,1,0,13,5233,68,8172,3,45
2339,2340,20120309,전북,2,2,13,5233,68,8172,3,45
2340,2341,20120309,제주,1,0,6,2128,6,809,5,12
2341,2342,20120309,제주,2,0,6,2128,6,809,5,12
2342,2343,20120309,충남,1,0,12,4672,43,4669,13,25
2343,2344,20120309,충남,2,0,12,4672,43,4669,13,25
2344,2345,20120309,충북,1,0,11,4090,35,4407,8,87
2345,2346,20120309,충북,2,1,11,4090,35,4407,8,87
2346,2347,20120310,강원,1,0,15,5228,37,4843,5,27
2347,2348,20120310,강원,2,0,15,5228,37,4843,5,27
2348,2349,20120310,경기,1,9,55,21580,245,26303,31,244
2349,2350,20120310,경기,2,3,55,21580,245,26303,31,244
2350,2351,20120310,경남,1,2,24,8372,117,16130,10,25
2351,2352,20120310,경남,2,1,24,8372,117,16130,10,25
2352,2353,20120310,경북,1,1,18,6912,69,11252,16,95
2353,2354,20120310,경북,2,1,18,6912,69,11252,16,95
2354,2355,20120310,광주,1,2,21,6901,64,7504,8,0
2355,2356,20120310,광주,2,0,21,6901,64,7504,8,0
2356,2357,20120310,대구,1,1,12,6449,107,14050,6,0
2357,2358,20120310,대구,2,0,12,6449,107,14050,6,0
2358,2359,20120310,대전,1,0,8,5152,33,3283,9,43
2359,2360,20120310,대전,2,1,8,5152,33,3283,9,43
2360,2361,20120310,부산,1,3,27,12781,105,12834,9,0
2361,2362,20120310,부산,2,0,27,12781,105,12834,9,0
2362,2363,20120310,서울,1,0,58,33307,194,16543,42,29
2363,2364,20120310,서울,2,1,58,33307,194,16543,42,29
2364,2365,20120310,세종,1,0,0,0,1,91,1,0
2365,2366,20120310,세종,2,0,0,0,1,91,1,0
2366,2367,20120310,울산,1,0,4,2230,41,4681,6,0
2367,2368,20120310,울산,2,1,4,2230,41,4681,6,0
2368,2369,20120310,인천,1,2,16,6754,45,6025,4,0
2369,2370,20120310,인천,2,2,16,6754,45,6025,4,0
2370,2371,20120310,전남,1,1,22,6686,64,8256,6,31
2371,2372,20120310,전남,2,1,22,6686,64,8256,6,31
2372,2373,20120310,전북,1,0,13,5233,68,8172,3,45
2373,2374,20120310,전북,2,0,13,5233,68,8172,3,45
2374,2375,20120310,제주,1,1,6,2128,6,809,5,12
2375,2376,20120310,제주,2,1,6,2128,6,809,5,12
2376,2377,20120310,충남,1,1,12,4672,43,4669,13,25
2377,2378,20120310,충남,2,1,12,4672,43,4669,13,25
2378,2379,20120310,충북,1,1,11,4090,35,4407,8,87
2379,2380,20120310,충북,2,2,11,4090,35,4407,8,87
2380,2381,20120311,강원,1,0,15,5228,37,4843,5,27
2381,2382,20120311,강원,2,0,15,5228,37,4843,5,27
2382,2383,20120311,경기,1,2,55,21580,245,26303,31,244
2383,2384,20120311,경기,2,2,55,21580,245,26303,31,244
2384,2385,20120311,경남,1,1,24,8372,117,16130,10,25
2385,2386,20120311,경남,2,2,24,8372,117,16130,10,25
2386,2387,20120311,경북,1,2,18,6912,69,11252,16,95
2387,2388,20120311,경북,2,2,18,6912,69,11252,16,95
2388,2389,20120311,광주,1,1,21,6901,64,7504,8,0
2389,2390,20120311,광주,2,1,21,6901,64,7504,8,0
2390,2391,20120311,대구,1,0,12,6449,107,14050,6,0
2391,2392,20120311,대구,2,0,12,6449,107,14050,6,0
2392,2393,20120311,대전,1,0,8,5152,33,3283,9,43
2393,2394,20120311,대전,2,1,8,5152,33,3283,9,43
2394,2395,20120311,부산,1,0,27,12781,105,12834,9,0
2395,2396,20120311,부산,2,0,27,12781,105,12834,9,0
2396,2397,20120311,서울,1,0,58,33307,194,16543,42,29
2397,2398,20120311,서울,2,2,58,33307,194,16543,42,29
2398,2399,20120311,세종,1,0,0,0,1,91,1,0
2399,2400,20120311,세종,2,0,0,0,1,91,1,0
2400,2401,20120311,울산,1,0,4,2230,41,4681,6,0
2401,2402,20120311,울산,2,0,4,2230,41,4681,6,0
2402,2403,20120311,인천,1,0,16,6754,45,6025,4,0
2403,2404,20120311,인천,2,1,16,6754,45,6025,4,0
2404,2405,20120311,전남,1,0,22,6686,64,8256,6,31
2405,2406,20120311,전남,2,1,22,6686,64,8256,6,31
2406,2407,20120311,전북,1,3,13,5233,68,8172,3,45
2407,2408,20120311,전북,2,0,13,5233,68,8172,3,45
2408,2409,20120311,제주,1,0,6,2128,6,809,5,12
2409,2410,20120311,제주,2,0,6,2128,6,809,5,12
2410,2411,20120311,충남,1,1,12,4672,43,4669,13,25
2411,2412,20120311,충남,2,1,12,4672,43,4669,13,25
2412,2413,20120311,충북,1,0,11,4090,35,4407,8,87
2413,2414,20120311,충북,2,0,11,4090,35,4407,8,87
2414,2415,20120312,강원,1,2,15,5228,37,4843,5,27
2415,2416,20120312,강원,2,1,15,5228,37,4843,5,27
2416,2417,20120312,경기,1,8,55,21580,245,26303,31,244
2417,2418,20120312,경기,2,3,55,21580,245,26303,31,244
2418,2419,20120312,경남,1,5,24,8372,117,16130,10,25
2419,2420,20120312,경남,2,3,24,8372,117,16130,10,25
2420,2421,20120312,경북,1,4,18,6912,69,11252,16,95
2421,2422,20120312,경북,2,1,18,6912,69,11252,16,95
2422,2423,20120312,광주,1,2,21,6901,64,7504,8,0
2423,2424,20120312,광주,2,2,21,6901,64,7504,8,0
2424,2425,20120312,대구,1,1,12,6449,107,14050,6,0
2425,2426,20120312,대구,2,1,12,6449,107,14050,6,0
2426,2427,20120312,대전,1,1,8,5152,33,3283,9,43
2427,2428,20120312,대전,2,3,8,5152,33,3283,9,43
2428,2429,20120312,부산,1,6,27,12781,105,12834,9,0
2429,2430,20120312,부산,2,3,27,12781,105,12834,9,0
2430,2431,20120312,서울,1,0,58,33307,194,16543,42,29
2431,2432,20120312,서울,2,2,58,33307,194,16543,42,29
2432,2433,20120312,세종,1,0,0,0,1,91,1,0
2433,2434,20120312,세종,2,1,0,0,1,91,1,0
2434,2435,20120312,울산,1,1,4,2230,41,4681,6,0
2435,2436,20120312,울산,2,1,4,2230,41,4681,6,0
2436,2437,20120312,인천,1,1,16,6754,45,6025,4,0
2437,2438,20120312,인천,2,0,16,6754,45,6025,4,0
2438,2439,20120312,전남,1,2,22,6686,64,8256,6,31
2439,2440,20120312,전남,2,2,22,6686,64,8256,6,31
2440,2441,20120312,전북,1,2,13,5233,68,8172,3,45
2441,2442,20120312,전북,2,4,13,5233,68,8172,3,45
2442,2443,20120312,제주,1,1,6,2128,6,809,5,12
2443,2444,20120312,제주,2,1,6,2128,6,809,5,12
2444,2445,20120312,충남,1,0,12,4672,43,4669,13,25
2445,2446,20120312,충남,2,0,12,4672,43,4669,13,25
2446,2447,20120312,충북,1,2,11,4090,35,4407,8,87
2447,2448,20120312,충북,2,2,11,4090,35,4407,8,87
2448,2449,20120313,강원,1,0,15,5228,37,4843,5,27
2449,2450,20120313,강원,2,0,15,5228,37,4843,5,27
2450,2451,20120313,경기,1,3,55,21580,245,26303,31,244
2451,2452,20120313,경기,2,6,55,21580,245,26303,31,244
2452,2453,20120313,경남,1,2,24,8372,117,16130,10,25
2453,2454,20120313,경남,2,1,24,8372,117,16130,10,25
2454,2455,20120313,경북,1,2,18,6912,69,11252,16,95
2455,2456,20120313,경북,2,1,18,6912,69,11252,16,95
2456,2457,20120313,광주,1,2,21,6901,64,7504,8,0
2457,2458,20120313,광주,2,1,21,6901,64,7504,8,0
2458,2459,20120313,대구,1,1,12,6449,107,14050,6,0
2459,2460,20120313,대구,2,1,12,6449,107,14050,6,0
2460,2461,20120313,대전,1,1,8,5152,33,3283,9,43
2461,2462,20120313,대전,2,1,8,5152,33,3283,9,43
2462,2463,20120313,부산,1,2,27,12781,105,12834,9,0
2463,2464,20120313,부산,2,2,27,12781,105,12834,9,0
2464,2465,20120313,서울,1,5,58,33307,194,16543,42,29
2465,2466,20120313,서울,2,5,58,33307,194,16543,42,29
2466,2467,20120313,세종,1,0,0,0,1,91,1,0
2467,2468,20120313,세종,2,0,0,0,1,91,1,0
2468,2469,20120313,울산,1,1,4,2230,41,4681,6,0
2469,2470,20120313,울산,2,3,4,2230,41,4681,6,0
2470,2471,20120313,인천,1,1,16,6754,45,6025,4,0
2471,2472,20120313,인천,2,0,16,6754,45,6025,4,0
2472,2473,20120313,전남,1,4,22,6686,64,8256,6,31
2473,2474,20120313,전남,2,0,22,6686,64,8256,6,31
2474,2475,20120313,전북,1,0,13,5233,68,8172,3,45
2475,2476,20120313,전북,2,1,13,5233,68,8172,3,45
2476,2477,20120313,제주,1,0,6,2128,6,809,5,12
2477,2478,20120313,제주,2,0,6,2128,6,809,5,12
2478,2479,20120313,충남,1,0,12,4672,43,4669,13,25
2479,2480,20120313,충남,2,2,12,4672,43,4669,13,25
2480,2481,20120313,충북,1,0,11,4090,35,4407,8,87
2481,2482,20120313,충북,2,3,11,4090,35,4407,8,87
2482,2483,20120314,강원,1,2,15,5228,37,4843,5,27
2483,2484,20120314,강원,2,1,15,5228,37,4843,5,27
2484,2485,20120314,경기,1,6,55,21580,245,26303,31,244
2485,2486,20120314,경기,2,8,55,21580,245,26303,31,244
2486,2487,20120314,경남,1,2,24,8372,117,16130,10,25
2487,2488,20120314,경남,2,3,24,8372,117,16130,10,25
2488,2489,20120314,경북,1,2,18,6912,69,11252,16,95
2489,2490,20120314,경북,2,1,18,6912,69,11252,16,95
2490,2491,20120314,광주,1,0,21,6901,64,7504,8,0
2491,2492,20120314,광주,2,0,21,6901,64,7504,8,0
2492,2493,20120314,대구,1,1,12,6449,107,14050,6,0
2493,2494,20120314,대구,2,2,12,6449,107,14050,6,0
2494,2495,20120314,대전,1,0,8,5152,33,3283,9,43
2495,2496,20120314,대전,2,0,8,5152,33,3283,9,43
2496,2497,20120314,부산,1,1,27,12781,105,12834,9,0
2497,2498,20120314,부산,2,1,27,12781,105,12834,9,0
2498,2499,20120314,서울,1,3,58,33307,194,16543,42,29
2499,2500,20120314,서울,2,1,58,33307,194,16543,42,29
2500,2501,20120314,세종,1,0,0,0,1,91,1,0
2501,2502,20120314,세종,2,0,0,0,1,91,1,0
2502,2503,20120314,울산,1,1,4,2230,41,4681,6,0
2503,2504,20120314,울산,2,0,4,2230,41,4681,6,0
2504,2505,20120314,인천,1,1,16,6754,45,6025,4,0
2505,2506,20120314,인천,2,3,16,6754,45,6025,4,0
2506,2507,20120314,전남,1,1,22,6686,64,8256,6,31
2507,2508,20120314,전남,2,3,22,6686,64,8256,6,31
2508,2509,20120314,전북,1,0,13,5233,68,8172,3,45
2509,2510,20120314,전북,2,1,13,5233,68,8172,3,45
2510,2511,20120314,제주,1,1,6,2128,6,809,5,12
2511,2512,20120314,제주,2,1,6,2128,6,809,5,12
2512,2513,20120314,충남,1,1,12,4672,43,4669,13,25
2513,2514,20120314,충남,2,2,12,4672,43,4669,13,25
2514,2515,20120314,충북,1,2,11,4090,35,4407,8,87
2515,2516,20120314,충북,2,0,11,4090,35,4407,8,87
2516,2517,20120315,강원,1,2,15,5228,37,4843,5,27
2517,2518,20120315,강원,2,1,15,5228,37,4843,5,27
2518,2519,20120315,경기,1,3,55,21580,245,26303,31,244
2519,2520,20120315,경기,2,2,55,21580,245,26303,31,244
2520,2521,20120315,경남,1,2,24,8372,117,16130,10,25
2521,2522,20120315,경남,2,4,24,8372,117,16130,10,25
2522,2523,20120315,경북,1,2,18,6912,69,11252,16,95
2523,2524,20120315,경북,2,2,18,6912,69,11252,16,95
2524,2525,20120315,광주,1,0,21,6901,64,7504,8,0
2525,2526,20120315,광주,2,0,21,6901,64,7504,8,0
2526,2527,20120315,대구,1,1,12,6449,107,14050,6,0
2527,2528,20120315,대구,2,3,12,6449,107,14050,6,0
2528,2529,20120315,대전,1,1,8,5152,33,3283,9,43
2529,2530,20120315,대전,2,0,8,5152,33,3283,9,43
2530,2531,20120315,부산,1,4,27,12781,105,12834,9,0
